timestamp,ch1
1776074471.684,-4254.811019278886
1776074471.688,-4258.0296704804505
1776074471.6920002,-4261.427135637658
1776074471.696,-4260.421307137169
1776074471.7,-4256.599158835311
1776074471.704,-4253.224045422559
1776074471.7080002,-4252.553493088901
1776074471.7120001,-4258.297891413915
1776074471.716,-4257.470876869068
1776074471.72,-4254.967481490074
1776074471.724,-4253.6040250783
1776074471.7280002,-4254.274577411959
1776074471.732,-4254.162818689682
1776074471.736,-4255.258054167993
1776074471.74,-4248.597234320311
1776074471.744,-4249.200731420605
1776074471.7480001,-4252.732307044543
1776074471.752,-4254.945129745618
1776074471.756,-4255.347461145814
1776074471.76,-4255.45921986809
1776074471.764,-4251.257091910493
1776074471.768,-4250.765353532476
1776074471.772,-4250.586539576833
1776074471.776,-4253.000527978007
1776074471.78,-4254.3863361342355
1776074471.784,-4260.220141437071
1776074471.788,-4260.242493181526
1776074471.792,-4257.135600702239
1776074471.796,-4258.0296704804505
1776074471.8,-4258.052022224906
1776074471.804,-4257.314414657881
1776074471.808,-4260.957749004096
1776074471.812,-4266.210408951093
1776074471.816,-4264.444621139124
1776074471.82,-4260.533065859445
1776074471.824,-4262.008280993496
1776074471.828,-4260.108382714794
1776074471.832,-4255.638033823733
1776074471.836,-4255.07924021235
1776074471.84,-4254.967481490074
1776074471.8439999,-4253.760487289487
1776074471.8479998,-4256.532103601945
1776074471.852,-4257.403821635702
1776074471.856,-4254.989833234529
1776074471.86,-4259.169609447671
1776074471.8639998,-4258.3202431583695
1776074471.868,-4262.74588856052
1776074471.872,-4259.996623992518
1776074471.876,-4254.74396404552
1776074471.8799999,-4260.600121092811
1776074471.8839998,-4259.236664681037
1776074471.888,-4253.715783800577
1776074471.892,-4253.961652989585
1776074471.896,-4259.035498980939
1776074471.8999999,-4255.302757656903
1776074471.9039998,-4250.787705276931
1776074471.908,-4257.046193724417
1776074471.912,-4255.9733099905625
1776074471.916,-4258.0296704804505
1776074471.92,-4255.682737312643
1776074471.924,-4257.046193724417
1776074471.928,-4254.922778001163
1776074471.9320002,-4258.0296704804505
1776074471.936,-4261.874170526764
1776074471.94,-4263.148219960716
1776074471.944,-4267.327996173858
1776074471.9480002,-4264.958711261596
1776074471.9520001,-4264.1316967167495
1776074471.956,-4256.643862324222
1776074471.96,-4253.715783800577
1776074471.964,-4254.989833234529
1776074471.9680002,-4256.241530924026
1776074471.9720001,-4249.670118054166
1776074471.976,-4252.88876925573
1776074471.98,-4250.027745965451
1776074471.984,-4254.632205323244
1776074471.9880002,-4256.062716968384
1776074471.992,-4258.633167580744
1776074471.996,-4255.347461145814
1776074472.0,-4253.894597756219
1776074472.004,-4257.023841979962
1776074472.008,-4250.6312430657445
1776074472.012,-4249.737173287532
1776074472.016,-4253.849894267309
1776074472.02,-4252.620548322267
1776074472.024,-4252.553493088901
1776074472.028,-4252.061754710884
