timestamp,ch1
1770732192.4520001,-33681.86607144667
1770732192.456,-33693.53368205234
1770732192.46,-33694.42775183055
1770732192.464,-33688.61629827217
1770732192.468,-33689.01862967237
1770732192.4720001,-33693.84660647471
1770732192.476,-33696.28294662034
1770732192.48,-33701.73677226744
1770732192.484,-33704.709554279994
1770732192.488,-33691.700839007004
1770732192.492,-33689.44331281702
1770732192.496,-33703.54726356832
1770732192.5,-33706.162417669584
1770732192.504,-33695.679449520045
1770732192.508,-33698.406362343594
1770732192.5119998,-33700.641536789124
1770732192.516,-33698.36165885469
1770732192.52,-33691.03028667335
1770732192.524,-33686.62699301565
1770732192.5279999,-33693.108998907686
1770732192.532,-33690.71736225097
1770732192.536,-33693.310164607785
1770732192.54,-33691.633783773636
1770732192.544,-33688.638650016626
1770732192.5479999,-33692.19257738502
1770732192.552,-33688.638650016626
1770732192.556,-33692.28198436284
1770732192.56,-33692.416094829576
1770732192.564,-33687.789283727325
1770732192.5679998,-33695.23241463094
1770732192.572,-33694.76302799738
1770732192.576,-33697.82521698776
1770732192.58,-33690.76206573988
1770732192.584,-33687.43165581604
1770732192.588,-33691.79024598483
1770732192.592,-33698.696935021515
1770732192.5960002,-33693.57838554125
1770732192.6000001,-33687.85633896069
1770732192.604,-33684.05654240329
1770732192.608,-33681.10611213519
1770732192.6120002,-33688.3033738498
1770732192.6160002,-33696.84174023172
1770732192.6200001,-33690.56090003978
1770732192.624,-33691.834949473734
1770732192.628,-33697.512292565385
1770732192.6320002,-33689.91269945058
1770732192.6360002,-33686.42582731555
1770732192.64,-33686.112902893175
1770732192.644,-33692.90783320759
1770732192.648,-33690.49384480641
1770732192.6520002,-33692.1031704072
1770732192.6560001,-33691.76789424037
1770732192.66,-33694.09247566372
1770732192.664,-33693.108998907686
1770732192.668,-33690.98558318443
1770732192.672,-33692.23728087393
1770732192.676,-33687.38695232713
1770732192.68,-33684.9506121815
1770732192.684,-33691.67848726255
1770732192.688,-33688.43748431653
1770732192.6920002,-33692.59490878521
1770732192.696,-33691.81259772928
1770732192.7,-33692.259632618385
1770732192.704,-33684.57063252576
1770732192.708,-33678.647420245106
1770732192.7120001,-33684.995315670414
1770732192.716,-33691.11969365116
1770732192.72,-33689.19744362801
1770732192.724,-33689.19744362801
1770732192.728,-33682.67073424706
1770732192.732,-33687.00697267139
1770732192.736,-33691.61143202918
1770732192.74,-33690.35973433968
1770732192.744,-33691.43261807354
1770732192.748,-33694.04777217481
1770732192.7519999,-33684.41417031457
1770732192.756,-33686.604641271195
1770732192.76,-33691.007934928886
1770732192.764,-33694.04777217481
1770732192.768,-33695.902966964604
1770732192.772,-33690.180920384046
1770732192.776,-33689.733885494934
1770732192.78,-33684.794149970316
1770732192.784,-33679.675600490045
1770732192.7879999,-33679.407379556586
1770732192.792,-33685.419998815065
1770732192.796,-33688.7504087389
1770732192.8,-33683.743617980916
1770732192.804,-33678.781530711836
1770732192.8079998,-33681.46374004647
1770732192.812,-33683.98948716992
1770732192.816,-33689.130388394646
1770732192.82,-33688.45983606098
1770732192.824,-33681.19551911301
1770732192.8279998,-33685.88938544862
1770732192.8319998,-33688.59394652772
1770732192.836,-33683.251879602896
1770732192.84,-33683.14012088062
1770732192.8439999,-33677.88746093362
1770732192.8479998,-33676.00991439938
1770732192.852,-33678.13333012263
1770732192.856,-33687.38695232713
1770732192.86,-33687.14108313812
1770732192.8639998,-33687.40930407158
1770732192.8679998,-33680.793187712814
1770732192.872,-33684.771798225855
1770732192.876,-33680.77083596836
1770732192.8799999,-33682.80484471379
1770732192.8839998,-33679.78735921232
1770732192.8879998,-33679.675600490045
1770732192.892,-33680.23439410143
1770732192.896,-33679.47443478995
1770732192.8999999,-33682.98365866944
1770732192.904,-33678.28979233382
1770732192.908,-33675.205251598985
1770732192.912,-33682.24605110241
1770732192.9160001,-33684.61533601467
1770732192.92,-33680.32380107925
1770732192.924,-33672.76891145336
1770732192.928,-33672.210117841976
1770732192.9320002,-33676.65811498858
1770732192.936,-33674.445292287506
1770732192.94,-33670.62314398565
1770732192.944,-33673.21594634246
1770732192.948,-33676.00991439938
1770732192.9520001,-33674.646457987605
1770732192.956,-33678.066274889265
1770732192.96,-33682.402513313595
1770732192.964,-33680.86024294618
1770732192.968,-33677.84275744471
1770732192.9720001,-33677.48512953343
1770732192.976,-33676.34519056621
1770732192.98,-33677.865109189166
1770732192.984,-33682.08958889122
1770732192.988,-33688.23631861643
1770732192.9919999,-33688.951574439
1770732192.996,-33685.33059183724
1770732193.0,-33685.24118485942
1770732193.004,-33677.82040570026
1770732193.008,-33675.42876904354
1770732193.012,-33675.495824276906
1770732193.016,-33673.260649831376
1770732193.02,-33673.48416727593
1770732193.024,-33684.928260437046
1770732193.0279999,-33673.305353320284
1770732193.032,-33667.62801022864
1770732193.036,-33675.696989977005
1770732193.04,-33678.356847567185
1770732193.044,-33675.45112078799
1770732193.0479999,-33674.020609142855
1770732193.052,-33674.71351322097
1770732193.056,-33676.00991439938
1770732193.06,-33675.16054811008
1770732193.064,-33671.74073120841
1770732193.0679998,-33666.733940450424
1770732193.0719998,-33672.76891145336
1770732193.076,-33669.393798040604
1770732193.08,-33676.50165277739
1770732193.0839999,-33678.37919931164
1770732193.0879998,-33681.46374004647
1770732193.092,-33683.72126623646
1770732193.096,-33685.17412962605
1770732193.1,-33682.04488540231
1770732193.1039999,-33677.12750162214
1770732193.1079998,-33678.04392314481
1770732193.112,-33685.37529532615
1770732193.116,-33684.90590869259
1770732193.12,-33672.478338775436
1770732193.1239998,-33677.61924000016
1770732193.1279998,-33667.80682418428
1770732193.132,-33655.200440311484
1770732193.136,-33669.90788816308
1770732193.1399999,-33672.545394008805
1770732193.144,-33668.835004429224
1770732193.148,-33665.7951671833
1770732193.152,-33657.793242668304
1770732193.1560001,-33658.88847814661
1770732193.16,-33661.078949103234
1770732193.164,-33660.16252758056
1770732193.168,-33659.402568269084
1770732193.1720002,-33665.01285612737
1770732193.176,-33673.48416727593
1770732193.18,-33669.01381838487
1770732193.184,-33667.38214103963
1770732193.188,-33666.71158870597
1770732193.1920002,-33665.92927765004
1770732193.196,-33664.87874566064
1770732193.2,-33662.263591559364
1770732193.204,-33663.35882703767
1770732193.208,-33663.58234448222
1770732193.2120001,-33667.00216138389
1770732193.216,-33659.961361880465
1770732193.22,-33655.558068222774
1770732193.224,-33660.36369328066
1770732193.228,-33660.78837642531
1770732193.2319999,-33660.67661770304
1770732193.236,-33659.2461060579
1770732193.24,-33656.31802753425
1770732193.244,-33655.42395775604
1770732193.248,-33650.77479490934
1770732193.252,-33647.95847510797
1770732193.256,-33649.63485594212
1770732193.26,-33663.55999273777
1770732193.264,-33662.487109003916
1770732193.268,-33654.999274611386
1770732193.272,-33651.13242282062
1770732193.276,-33649.29957977529
1770732193.28,-33655.31219903376
1770732193.284,-33654.12755657763
1770732193.2879999,-33650.1936495535
1770732193.292,-33652.47352748794
1770732193.296,-33649.61250419766
1770732193.3,-33648.651379186085
1770732193.304,-33649.3889867531
1770732193.3079998,-33644.53865820631
1770732193.3119998,-33646.59501869619
1770732193.316,-33651.2441815429
1770732193.32,-33654.52988797783
1770732193.324,-33653.70287343298
1770732193.3279998,-33645.09745181769
1770732193.332,-33652.85350714368
1770732193.336,-33654.23931529991
1770732193.34,-33649.65720768657
1770732193.3439999,-33651.46769898745
1770732193.3479998,-33645.61154194016
1770732193.352,-33650.4395187425
1770732193.356,-33650.35011176469
1770732193.36,-33643.97986459492
1770732193.3639998,-33650.238353042405
1770732193.3679998,-33648.58432395272
1770732193.372,-33657.05563510128
1770732193.376,-33655.71453043396
1770732193.3799999,-33661.10130084769
1770732193.384,-33652.92056237705
1770732193.388,-33651.311236776266
1770732193.392,-33659.62608571364
1770732193.3960001,-33657.52502173484
1770732193.4,-33654.75340542238
1770732193.404,-33649.70191117548
1770732193.408,-33653.43465249952
1770732193.4120002,-33653.27819028833
1770732193.4160001,-33651.914733876554
1770732193.42,-33661.25776305888
1770732193.424,-33659.22375431344
1770732193.428,-33660.56485898076
1770732193.4320002,-33657.77089092385
1770732193.436,-33655.46866124495
1770732193.44,-33653.43465249952
1770732193.444,-33652.18295481002
1770732193.448,-33642.974036094434
1770732193.4520001,-33645.23156228442
1770732193.456,-33654.306370533275
1770732193.46,-33653.1440798216
1770732193.464,-33655.75923392287
1770732193.468,-33654.21696355545
1770732193.472,-33656.00510311188
1770732193.476,-33655.6921786895
1770732193.48,-33653.747576921895
1770732193.484,-33645.81270764026
1770732193.488,-33646.17033555154
1770732193.492,-33650.394815253596
1770732193.496,-33650.79714665379
1770732193.5,-33650.61833269815
1770732193.504,-33653.97109436645
1770732193.508,-33656.541544978805
1770732193.512,-33652.0935478322
1770732193.516,-33651.42299549854
1770732193.52,-33645.142155306596
1770732193.524,-33643.666940172545
